,Unnamed: 0.1,Unnamed: 0,Title,Link,Content(RAW),Local Site
22,,,"A cooler, seasonable wind for Monday",https://www.dallasnews.com/news/weather/2023/12/17/a-cooler-seasonable-wind-for-monday/,"A cold front will drop highs for Monday and Tuesday into the upper-50s to lower-60s. Expect freezing morning lows for areas to the northwest, north and northeast of DFW on Tuesday morning.

Breezy south and southeasterly winds will increase highs into the mid-60s and moisture levels starting on Wednesday. Another storm system will bring rain chances into the area by Thursday evening. As dewpoints continue to rise, this shower activity will transition into thunderstorms by Sunday.

Advertisement

A Pacific frontal boundary will decrease rain chances on Christmas evening.

Advertisement

Latest Forecast:

D-FW Weather Wise From snow to 100-degree heat, we've got you covered. Email Address By signing up you agree to our Terms of Service and Privacy Policy SUBMIT

MONDAY MORNING: Clear and chilly. Low: 42. Wind: N 5-10 mph.

MONDAY AFTERNOON: Mostly sunny and seasonable. High: 59. Wind: N 10-15 mph.

Advertisement

TUESDAY: Partly cloudy and seasonable. Low: 36. High: 59. Wind: SE 10-15 mph.

WEDNESDAY: Mostly cloudy and pleasant. Low: 44. High: 65. Wind: SE 10-15 mph.

THURSDAY: Mostly cloudy with a 30% chance of showers. Low: 53. High: 66. Wind: SE 10-15 mph.

Advertisement

FRIDAY: Mostly cloudy with a 40% chance of showers. Low: 54. High: 65. Wind: SE 5-10 mph.

Advertisement

SATURDAY: Mostly cloudy with a 40% chance of showers. Low: 55. High: 66. Wind: SE 5-10 mph.

SUNDAY (CHRISTMAS EVE): Mostly cloudy with a 40% chance of showers and thunderstorms. Low: 54. High: 67. Wind: S 5-10 mph.

MONDAY (CHRISTMAS): Partly cloudy with a 20% chance of showers. Low: 48. High: 62. Wind: NW 5-10 mph.

Advertisement

TUESDAY: Partly cloudy and near seasonable. Low: 44. High: 60. Wind: NW 5-10 mph.

WEDNESDAY: Partly cloudy and near seasonable. Low: 39. High: 60. Wind: NW 5-10 mph.",
23,,,"Train derailment in Parker County caused by semitruck stuck on tracks, Texas DPS says",https://www.dallasnews.com/news/transportation/2023/12/17/train-derailment-in-parker-county-caused-by-semi-truck-stuck-on-tracks-texas-dps-says/,"A semitruck got stuck on railroad tracks Sunday morning in Parker County, causing a collision that derailed more than a dozen Union Pacific train cars, authorities say.

About 9:30 a.m., an 18-wheeler carrying an “oversized load” got stuck while crossing train tracks near the intersection of Annetta Centerpoint Road and West FM 5, according to a news release from the Texas Department of Public Safety. The train was headed to Fort Worth, the DPS said.

Advertisement

The train conductor was taken to a hospital with minor injuries, authorities said. FM 5 is expected to be closed until midnight, according to authorities.

Advertisement

Breaking News Get the latest breaking news from North Texas and beyond. Email Address By signing up you agree to our Terms of Service and Privacy Policy SUBMIT

In an email Sunday, Mike Jaixen, a Union Pacific spokesman, said the collision caused two locomotives and 19 rail cars to derail. The DPS had previously said two engines and 17 cars were believed to have had derailed.

Jaixen said no hazardous materials were on board the derailed rail cars, but added that one of the train engines leaked diesel in the area.

Advertisement

“We have crews working to clear the tracks, remediate the spill and repair the tracks,” he said.

In April, two rail workers were injured after a train derailment in Wise County.",
24,,,Religious broadcaster First Dallas Media to acquire Waco radio station for $1.35M,https://www.dallasnews.com/news/faith/2023/12/14/religious-broadcaster-first-dallas-media-to-acquire-waco-radio-station-for-135m/,"First Dallas Media, a religious broadcaster associated with First Baptist Church of Dallas, is acquiring the country radio station KRMX-FM (92.9) in Waco for $1.35 million.

KRMX will switch to broadcasting contemporary Christian music and Bible teachings starting sometime next year. The broadcast will be similar to that of First Dallas Media’s Christian radio station KCBI-FM (90.9) in Dallas, according to First Dallas Media’s vice president and general manager Matt Austin.

Advertisement

Established in 1976, KCBI has around 300,000 weekly listeners, according to its website. First Dallas Media also owns KCBN-FM (107.7) in Hico, Texas, and agreed last week to buy the construction permit for KTFB-FM (90.3) in Riesel, Texas, from East Texas Community Broadcasting for $27,500, Radio Insight reported.

Advertisement

Expanding into Waco seems like a natural progression for First Dallas Media, Austin said. “We’ve had a lot of growth here in the D-FW area in the last 10 years, especially. The station is very healthy right now.”

Breaking News Get the latest breaking news from North Texas and beyond. Email Address By signing up you agree to our Terms of Service and Privacy Policy SUBMIT

Speakers offering teachings on KRMX will include D-FW pastors Robert Morris and Tony Evans.

The purchase is expected to be completed by 2024, Austin said.

Advertisement

Joy Ashford covers faith and religion in North Texas for The Dallas Morning News through a partnership with Report for America.",
25,,,3 bystanders were injured as police fatally shot a man who pointed his gun at a Texas bar,https://www.dallasnews.com/news/crime/2023/12/17/3-bystanders-were-injured-as-police-fatally-shot-a-man-who-pointed-his-gun-at-a-texas-bar/,"AUSTIN, Texas — Police in Texas are trying to determine who injured three bystanders as officers shot and killed a man who pointed a firearm at them at a bar in an Austin entertainment district.

Police said three officers fired at the suspect, who was shot multiple times late Saturday night. Interim Police Chief Robin Henderson said they were still trying to determine who shot the bystanders. She said there were indications that the suspect also fired his gun.

Advertisement

Henderson said an employee at the bar along Sixth Street had alerted police to a man with a firearm in the bar. Henderson said that when police approached him, he pulled out the firearm and pointed it at officers and bar patrons.

Advertisement

The suspect has not yet been identified.

Crime in The News Read the crime and public safety news your neighbors are talking about. Email Address By signing up you agree to our Terms of Service and Privacy Policy SUBMIT

Henderson said that one of the bystanders had critical injuries while the other two had injuries that were not life threatening.

Per department protocol, the three officers involved in the shooting will be placed on administrative duty. Henderson said that video from their body cameras will be released within 10 business days.",
26,,,"Driver says he hit an an animal, but White Settlement police found a dead body in his car",https://www.dallasnews.com/news/crime/2023/12/17/driver-says-he-hit-an-an-animal-but-white-settlement-police-found-a-dead-body-in-his-car/,"A man was detained Saturday night after police say he apparently fatally struck a pedestrian, then drove to a restaurant parking lot in White Settlement with the dead body in his passenger seat.

Police responded to the parking lot, in the 8700 block of I-30 service road, shortly after 11 p.m. Saturday when someone reported a vehicle with extensive damage and the driver slumped over the steering wheel, White Settlement police said in a news release.

Advertisement

Upon arriving, the officer found an unmoving human body in the front passenger seat, requested the driver exit vehicle and called emergency fire and medical personnel, who determined the passenger was dead.

Advertisement

The driver, identified as 31-year-old Nestor Joel Lujan Flores, told officers he thought he hit an animal in Dallas then continued driving to this parking lot. White Settlement police notified several area law enforcement agencies to piece together what happened.

Crime in The News Read the crime and public safety news your neighbors are talking about. Email Address By signing up you agree to our Terms of Service and Privacy Policy SUBMIT

On Sunday, the Dallas County Sheriff’s Office notified White Settlement of crash on the westbound service road of I-30 near Cockrell Hill Road. Human remains were found near the roadway, and authorities will determine whether they match those of the body found in the car.

Detectives believe the impact from the crash was severe enough to throw the pedestrian into the vehicle, a gray Kia Forte, according to the news release. Police say it appears Flores then continued driving for 38 miles to White Settlement.

Advertisement

Flores is in custody of White Settlement police, with criminal charges pending review by the Dallas County Criminal District Attorney’s Office. Medical examiners from Dallas and Tarrant counties will work together to identify the passenger and cause of death, following notification of family.

Results of a blood test given to Flores are pending, the news release said. White Settlement police seized the vehicle and are turning it over to the Dallas County Sheriff’s Office.

Flores was previously arrested in 2020 by the Plano Police Department for Driving While Intoxicated and convicted in 2021 in Collin County for the same charge, according to White Settlement police said.",
27,,,A Sunday southwest wind; Warmer day ahead,https://www.dallasnews.com/news/weather/2023/12/16/a-sunday-southwest-wind-warmer-day-ahead/,"Southwest winds return on Sunday, allowing for temperatures to warm into the mid to upper-60s.

The beginning of next week looks pleasant and dry with highs ranging from the upper-50s into the mid-60s. Another storm system will increase rain chances late week into Christmas Day.

Advertisement

Latest Forecast:

Advertisement

SUNDAY MORNING: Clear and cold. Low: 37. Wind: Light.

D-FW Weather Wise From snow to 100-degree heat, we've got you covered. Email Address By signing up you agree to our Terms of Service and Privacy Policy SUBMIT

SUNDAY AFTERNOON: Sunny and pleasant. High: 65. Wind: SSW 5-10 mph.

MONDAY: Mostly sunny and seasonable. Low: 41. High: 58. Wind: N 10-15 mph.

Advertisement

TUESDAY: Partly cloudy and seasonable. Low: 35. High: 59. Wind: SE 10-15 mph.

WEDNESDAY: Partly to mostly cloudy and pleasant. Low: 44. High: 66. Wind: SE 10-15 mph.

THURSDAY: Mostly cloudy and pleasant with a 30% chance of showers. Low: 53. High: 66. Wind: SE 10-15 mph.

Advertisement

FRIDAY: Mostly cloudy and pleasant with a 40% chance of showers. Low: 54. High: 65. Wind: SE 5-10 mph.

Advertisement

SATURDAY: Mostly cloudy and pleasant with a 30% chance of showers. Low: 53. High: 65. Wind: SE 5-10 mph.

SUNDAY (CHRISTMAS EVE): Mostly cloudy and pleasant with a 40% chance of showers and thunderstorms. Low: 52. High: 65. Wind: S 5-10 mph.

MONDAY (CHRISTMAS): Partly to mostly cloudy and slightly cooler with a 30% chance of showers. Low: 50. High: 62. Wind: NW 5-10 mph.

Advertisement

TUESDAY: Partly cloudy and pleasant. Low: 44. High: 62. Wind: NW 5-10 mph.",
28,,,The new FAFSA application is set to open up this month. Here’s what students need to know,https://www.dallasnews.com/news/education/2023/12/04/the-new-fafsa-application-is-set-to-open-up-this-month-heres-what-students-need-to-know/,"The federal financial aid application submitted by millions of students each year is receiving a major makeover for the 2024-25 academic year that will allow more students to receive grants to help pay for college.

Federal legislation passed in 2020 kicked off an exhaustive redesign of the FAFSA form and the systems used to award federal student aid.

Advertisement

The main impact of the changes will be to expand federal student aid eligibility by updating aid calculations, according to the U.S. Department of Education.

Advertisement

About 610,000 new, low-income college students will now be able to receive Federal Pell Grants, according to the Department of Education’s estimates. About 1.5 million more students will also be able to receive the maximum Pell Grant award, bringing the total number of students eligible for the top amount to more than 5.2 million.

The Education Lab Receive our in-depth coverage of education issues and stories that affect North Texans. Email Address By signing up you agree to our Terms of Service and Privacy Policy SUBMIT

It’s also shorter. Depending on their circumstances, applicants could skip up to 26 FAFSA questions, lightening the often overwhelming load of applying for financial aid.

Some applicants will only need to respond to about 18 questions.

Advertisement

Some education advocates, however, worry the overhaul could cause confusion among applicants.

“Although they’re simplifying the process, the fact that there’s so many changes … could potentially act as another barrier to completing the form,” said ShaCara Telemaque, the director of training and curriculum for the higher education accessibility nonprofit Bottom Line.

As the new FAFSA is set to open this month, here’s what families and students need to know about the application and how they can prepare ahead of its launch:

Advertisement

When will students be able to start applying for financial aid?

The FAFSA application, which usually is available in October, will not launch until Dec. 31, according to the U.S. Department of Education.

Advertisement

What are other major changes?

A new formula — called the Student Aid Index — will be used to measure students’ and their families’ ability to pay for college and to determine aid. It replaces what was previously known as the Expected Family Contribution.

Previously, the FAFSA was only available in English and Spanish. The new application will be available in the 11 most common languages spoken by English learner students and their parents.

The new need analysis formula will no longer consider the number of family members in college in its calculation.

Applicants and each of their contributors — such as parents, guardians or spouses — who will include information in a FAFSA application will now need to create their own Federal Student Aid ID , or FSA ID, account to access the form and answer questions.

Regardless of whether they file a U.S. tax return, all applicants and contributors will be required to check a box that grants the Internal Revenue Service permission to transfer any data they have directly into the FAFSA form. Contributors providing information on the form must grant permission or the student will not be eligible for any federal student aid.

Families with an adjusted gross income of $60,000 or higher will be required to answer questions on their assets.

Applicants will now be able to list up to 20 colleges and universities when submitting the FAFSA instead of only 10.

How can applicants prepare to complete the FAFSA?

Applicants and their contributors should make sure to create their FSA ID accounts as soon as possible because it can take up to three days for it to go through the verification process.

Advertisement

Accounts can be created by visiting StudentAid.gov. Those who don’t have a Social Security number will be able to create an account when the form goes live, according to the U.S. Department of Education.

Ana Gonzalez, Grand Prairie ISD’s college readiness lead and dual credit coordinator, advises students to “talk to their counselor.”

She suggests families reach out to their school’s counselor with any questions ahead of the winter break and look out for upcoming district events that may be offered on the FAFSA.

The Department of Education’s Federal Student Aid office has published several videos on YouTube to help applicants through the process.

Advertisement

When will students receive their financial aid offers?

Processing delays will likely lead to aid offers arriving much later than in previous years, according to the National College Attainment Network, a nonprofit that seeks to increase college access.

Aid offers may not be sent out until late February or March at the earliest.

Applicants can use the Federal Student Aid Estimator at studentaid.gov/aid-estimator to get an early idea of what their aid package could look like after submitting the new form.

Advertisement

Where can I find resources in other languages?

uAspire, a nonprofit organization that seeks to remove financial barriers for underrepresented students going to college, created a financial aid checklist that’s available in Spanish, Arabic, Chinese, Portuguese and other languages.

The DMN Education Lab deepens the coverage and conversation about urgent education issues critical to the future of North Texas.

The DMN Education Lab is a community-funded journalism initiative, with support from Bobby and Lottye Lyle, Communities Foundation of Texas, The Dallas Foundation, Dallas Regional Chamber, Deedie Rose, Garrett and Cecilia Boone, The Meadows Foundation, The Murrell Foundation, Solutions Journalism Network, Southern Methodist University, Sydney Smith Hicks and the University of Texas at Dallas. The Dallas Morning News retains full editorial control of the Education Lab’s journalism.",
29,,,"Driver fatally shot on freeway near downtown Dallas, police say",https://www.dallasnews.com/news/crime/2023/12/16/driver-shot-killed-near-downtown-dallas-police-say/,"A man was fatally shot while driving near downtown Dallas on Saturday morning, which led to a freeway being temporarily shut down, police say.

Officers responded to a shooting call about 5:25 a.m. on the eastbound side of East R.L. Thornton Freeway, just before the Harwood Street overpass near downtown and South Dallas, police said.

Advertisement

Advertisement

Police said a man was shot while driving, lost control of his vehicle and hit a sign. The man, whom police did not identify, died from his injuries.

Crime in The News Read the crime and public safety news your neighbors are talking about. Email Address By signing up you agree to our Terms of Service and Privacy Policy SUBMIT

The Dallas County sheriff’s office asked drivers to avoid the area on eastbound Interstate 30 — East R.L. Thornton Freeway — which was shut down Saturday morning while police investigated.

Police did not provide additional details and said their investigation was ongoing.",
30,,,Retired Cook Children’s chaplain sentenced to 60 years in prison for sexually abusing teen,https://www.dallasnews.com/news/crime/2023/12/15/retired-cook-childrens-chaplain-sentenced-to-60-years-in-prison-for-sexually-abusing-teen/,"A former children’s hospital chaplain who recorded himself sexually abusing a teenage girl was sentenced Thursday to 60 years in federal prison, the U.S. Attorney for the Northern District of Texas announced Friday.

Michael Downs, a 71-year-old from Fort Worth, pleaded guilty in July to two counts of sexual exploitation of children. In addition to his prison sentence, Downs, a retired Cook Children’s Medical Center chaplain, was also ordered to a lifetime of supervised release.

Advertisement

“Cook Children’s is committed to acting responsibly on behalf of our patients, families, visitors and employees,” Cook Children’s Medical Center said in a statement. “We are appalled, shocked and deeply saddened by the heinous crimes committed by Michael Downs.”

Advertisement

The hospital said it did not find evidence that Downs “was engaged in any wrongdoing or inappropriate behavior with our patients.”

Crime in The News Read the crime and public safety news your neighbors are talking about. Email Address By signing up you agree to our Terms of Service and Privacy Policy SUBMIT

According to plea papers, the investigation began in January after a 17-year-old girl told her aunt she had been sexually abused by Downs. The U.S. attorney’s office said the teen reported Downs recorded the abuse on an iPad.

A family member of Downs’ gave several electronic devices to authorities. According to the U.S. attorney’s office, a hard drive contained numerous videos and photos of Downs engaging in “sexually explicit conduct” with the teen.

Advertisement

“This is an incredibly important case involving shocking and abhorrent conduct,” U.S. Attorney Leigha Simonton said in a written statement. “Let this be a message to others who seek to prey on children in this way: We will do everything in our power to incapacitate you by locking you away in prison for as long as possible.”

Downs worked for Cook Children’s from November 1997 to February 2022, the hospital said, adding that it has “fully cooperated” with law enforcement in the investigation. The hospital said it encourages anyone concerned that their child was abused by anyone to immediately contact law enforcement.

“We are grateful for their impeccable work ensuring he will not be able to hurt another innocent child,” the statement said.

Advertisement

Staff writer Aria Jones contributed to this report.",
31,,,"Child dies after being struck by 2 cars near Arlington elementary school, police say",https://www.dallasnews.com/news/2023/12/15/child-dies-after-being-struck-by-2-cars-near-arlington-elementary-school-police-say/,"An Arlington elementary school student who was struck by two cars Thursday afternoon has died, school and police officials confirm.

Officers were dispatched shortly before 4 p.m. Thursday to the intersection of Park Springs Boulevard and West Sublett Road, where police say a girl was attempting to cross Sublett Road when she was struck by two cars.

Advertisement

According to police, the girl was crossing from the north side of Sublett Road to the south side. The cars were traveling in the eastbound lanes of Sublett Road.

Advertisement

Both drivers stopped, stayed at the scene and have cooperated with the investigation, police said. No criminal charges have been filed.

Liyah-Grace Holsey (Arlington ISD)

In a written statement, the Arlington Independent School District identified the girl as Liyah-Grace Holsey, a fifth-grader at Mary Moore Elementary School. Records from the Tarrant County medical examiner’s office say Holsey was 10. She was pronounced dead at 9 p.m. Thursday, and the manner of death was ruled an accident.

“Words are not adequate to describe the grief everyone in the Arlington ISD feels today, especially our students, staff and families at Mary Moore Elementary School,” the statement said. “Liyah-Grace was a wonderful student who loved to sing so much that she joined the choir and never missed a practice. She will be deeply missed and never forgotten.”

Breaking News Get the latest breaking news from North Texas and beyond. Email Address By signing up you agree to our Terms of Service and Privacy Policy SUBMIT

The statement said additional school counselors would be available Friday and into next week to support students and staff.

A GoFundMe page set up on behalf of Holsey’s family has raised over $8,000 as of Saturday afternoon. According to the page, Gracie was “so full of life and loved her family immensely.” She loved taking pictures, was part of the choir and was well liked among the staff and students at Mary Moore Elementary, the page read.

Advertisement

“Gracie will be missed dearly, especially for her singing and inquisitive nature,” relatives wrote.

Staff Writer Zaeem Shaikh contributed to this report.",
32,,,New photo shows Bill Gates posing with Epstein accuser years after his 2008 conviction: report,https://nypost.com/2023/12/17/news/new-photo-shows-bill-gates-posing-with-epstein-accuser-years-after-his-2008-conviction-report/,"Billionaire Microsoft co-founder Bill Gates was pictured posing with one of Jeffrey Epstein’s accusers — part of the well-connected sex offender’s use of photos to manipulate the women he abused and control the narrative around his nefarious behavior, according to a new report.

The photo — believed to be among the first showing Gates with an alleged Epstein victim — was allegedly taken by the shady financier himself at Gates’ Seattle office in March 2014, years after Epstein’s 2008 conviction in Florida for soliciting and procuring a minor for prostitution, The Wall Street Journal reported.

In the image, published by the Journal Sunday, Gates is seen smiling and fiddling with the zipper of his dark quarter-zip sweater as a woman identified as a Polish model, then in her 20s, stands erect at his side in a grey jacket and blue scarf with her chest nearly pressed up against him.

The woman, whose face was obscured in the published photo, told the Journal she met Epstein, a registered sex offender, months before the snap was taken and that he then quickly began showering her with promises that he could help her career with his powerful connections.

At least three other photos exist allegedly showing Gates with Epstein accusers, the Journal reported, saying it reviewed images of a Russian model who claims she was abused by Epstein posing with the tech titan at locations including the Four Seasons Hotel in New York City and Epstein’s Upper East Side townhouse.

Gates, 68, was not the only prominent figure to appear in newly emerged photos with alleged victims of Epstein, who hanged himself in his Manhattan jail cell on Aug. 10, 2019, while awaiting trial on federal sex trafficking charges.

6 Microsoft co-founder Bill Gates was pictured with one of Jeffrey Epstein’s accusers in March 2014. ZUMAPRESS.com

The Polish model was also pictured alongside director Woody Allen at Epstein’s townhouse, with former Israeli Prime Minister Ehud in 2014, and with former CBS News journalist Charlie Rose, among others, according to the Journal.

The model did not accuse Gates or any of the other men of sexual misconduct.

But her attorneys told the Journal that even if unbeknownst to her, Epstein was using his powerful connections to further his alleged sex trafficking operation.

“Without having legitimate connections to so many high-powered people, Jeffrey Epstein would not have been able to traffic most of these women after 2008,” said Brad Edwards, who alongside his law firm partner Brittany Henderson represents the model and more than 150 of Epstein’s accusers.

6 The photo was taken six years after Epstein’s 2008 conviction in Florida for soliciting and procuring a minor for prostitution. New York State Sex Offender Registry via AP, File

“He used the powerful people he was intermingling with to further facilitate his sex trafficking scheme, whether those people knew it or not,” Henderson added. “He was using everyone around him to create this façade of legitimacy.”

A number of Epstein accusers have previously been seen in photos with powerful men, including the now-infamous shot of Britain’s Prince Andrew with his arm around the bare midriff of then-17-year-old Virginia Roberts Giuffre, with convicted Epstein madam Ghislaine Maxwell smiling in the background.

Another photo features former President Bill Clinton getting a massage from former Epstein employee and accuser Chauntae Davies during a trip aboard Epstein’s private jet, known as the “Lolita Express.”

In the cases of the Polish and Russian models, Epstein accumulated images of the young women with business leaders and other prominent men, telling them the snaps could advance their careers — but then used those images to support his narrative of being powerfully connected, which he in turn used to lure in more victims, the Journal reported.

6 Gates posing with Epstein in the sex offender’s Manhattan apartment in 2011.

The models told the newspaper that Epstein would push them to post the images to their social media accounts, and would then string them along with promises of being given work through those connections.

But those promises would nearly always fall through in the end.

For the Polish model, Epstein’s drawn-out line of promises ended with an offer to be the mistress of one of his friends, which he said could earn her millions, she told the paper.

She declined the offer shortly before escaping home to Poland in 2015, only for Epstein to use her photo with Gates to try to draw her back.

He sent her the snap in March 2015, telling her that instead of the life she used to live, “now you are back in your room, as you only follow your own advice,” the report said.

“My impression is that becoming a mistress was the only one job proposition you were really serious about,” she wrote to him a few months later. “Meeting Gates or Woody was great — thank you — will never forget it – although nobody hire me just because I have a nice pictures with them.”

Gates has previously admitted to and expressed regret for having several meetings with Epstein in the 2010s — after Epstein’s 2008 conviction in Florida — as part of efforts to raise money for the Gates Foundation.

A representative for Gates reiterated that the businessman and philanthropist “only ever met with Epstein for philanthropic purposes, which he regrets.”

“Epstein tried, unsuccessfully, to connect himself to Mr. Gates by any means possible, including spontaneously bringing in people for photos with Bill, whom Bill did not know or interact with further,” the spokesperson said.

6 Prince Andrew with then-17-year-old Virginia Roberts Giuffre and Ghislaine Maxwell. DOJ

Allen, in a statement to the Journal, said he was never aware that Epstein was using Allen’s name to manipulate victims.

“At no time did he ever request I cast anyone in a movie — and I never did it,” the director said.

Representatives for Wexner, whose fortune Epstein managed for years before being hit with sex crimes in 2006, said the billionaire “severed all ties with Epstein in 2007 and never spoke with him again.”

6 Epstein pictured with former President Bill Clinton.

Epstein was constantly meeting with new potential victims to draw into his web of lies and abuse, often targeting young women from Russia and eastern Europe who had histories of sexual abuse.

Many would be given piles of cash from Epstein, assurances that their visas would be taken care of, that he would pay for their education in the US or that they would be put up in apartments near his townhouse, the Journal reported.

Before long, however, they found themselves being jetted to Epstein’s private Caribbean island where they would be made to spend their days naked, the report said.

He would advise some to abandon their modeling goals and consider massage therapy, which he had them practice on him. It was in those massage sessions Epstein often began his sexual assaults, according to his alleged victims.

“He knew they weren’t going to report it because they were trained not to report abuse,” Henderson, the victims’ attorney, told the Journal, adding that Epstein engaged in “insidious mental manipulation” that exploited their insecurities and pasts to control them.

The Russian model told the paper she was constantly harassed by Epstein about her weight — sometimes being told she needed to lose weight, then being told she needed to gain it back, though she was around 5 feet 10 inches and just 130 pounds.

“There was always something with my body that was not right.”

Even as his promises for help turned to abuse, Epstein was leaving a paper trail seemingly intended to reinforce the image he’d created of himself as a champion of women looking for their big break.

6 Epstein walking with Woody Allen in 2013 in Manhattan. Elder Ordonez / SplashNews.com

He demanded written thank you notes from the women every time he did anything for them, the Russian model told the Journal, and would force them to smile while he took nude photos and filmed them.

“It was almost like he was documenting everything so we can’t go against him,” the woman said.

“If you’re not smiley and positive, he was going to give you a talk, because then you’re acting ungrateful,” she added. “And those gratitude letters, I’m sure he was using them as just another guarantee that we wouldn’t go against him.”

No matter how much they thanked him or what they did for him, Epstein’s promises always fell through.

“After a couple of years in the JE circle, none of us had any legitimate things to add to our résumés, and none of the jobs he promised ever materialized,” the Russian model said.",
33,,,"Elderly woman, 79, arrested, jailed after minor dust-up at Alabama council meeting",https://nypost.com/2023/12/17/news/79-year-old-woman-arrested-jailed-after-alabama-council-meeting-dust-up/,"An elderly woman was arrested at her Alabama home and taken to city jail a day after she lambasted the small-town mayor and argued with a city employee at a council meeting.

Novilee Williams, 79, was charged with disorderly conduct and harassment after a testy exchange during the Dec. 4 meeting’s public comment portion, which was filmed and later posted to the city’s Facebook page.

“That’s a pity and a shame,” Tarrant Councilwoman Veronica Bandy Freeman told AL.com, who the outlet says burst into tears upon hearing of Williams’ arrest.

“And I feel so bad. That could be somebody’s grandmama, great grandmama.”

In the video, Williams can be seen in a mostly empty council chamber sitting behind a woman identified as Shayla Myricks, an accountant for Tarrant, Ala., a small city of around 6,000 residents just outside of Birmingham.

As Williams strongly criticizes Tarrant Mayor Wayman Newton, accusing him of engaging in corruption over the recent suspension and reinstatement of Tarrant Police Chief Wendell Major, Myricks repeatedly turns in her seat to challenge the septuagenarian’s assertions.

“Turn around, honey,” Williams chides Myricks at one point in the video.

Seconds later, Myricks again turns to face Williams and gestures with her hand, which Williams lightly pushes away as she repeats her demand that she turn around.

“Don’t put your hands on me, ma’am,” Myricks can be heard saying in the video.

According to AL.com, that physical contact led Myricks to file misdemeanor charges against Williams, which alleged she “did engage in fighting and threatening behavior in a public place.”

A confrontation between a resident and a city accountant led to a police report being filed when the 79-year-old pushed her hand away. City Of Tarrant

The police report obtained by the outlet says Williams “did, without lawful authority, direct Myricks to turn around” and “did shove Myricks, by making physical contact, in an attempt to force her to do so.”

An email sent to Myricks by The Post seeking comment was not immediately returned Sunday evening.

In the final portions of the video, Williams briefly rose to her feet with her hands placed on her hips as she glowered at Myricks.

After the meeting wrapped up, a uniformed police officer approaches Williams and she presents him with her identification, which she produces from a fanny pack around her waist.

The officer takes her ID and walks out of the frame as the footage ends.

According to AL.com, Williams is a regular fixture at Tarrant council meetings and has frequently sparred with Mayor Newton, who was not in the room during the public comment period.

Novilee Williams, 79, was charged with disorderly conduct and harassment and taken to city jail after a testy exchange during the Dec. 4 meeting of the Tarrant, Ala. City Council. City Of Tarrant

Newton later told the outlet that although he wasn’t involved with Williams’ arrest, “you can’t go putting your hands on people.”

“I wasn’t there, and she was arrested when she put her hands on the city accountant. It was the city accountant who wanted to press charges against her. I didn’t even know that it had happened until people started calling me,” he said.

Newton could not be immediately reached by email.

Williams declined to speak on the incident to AL.com but said she had retained an attorney.

“Everything is well, and I don’t have a grudge against Wayman and that young lady,” Williams told AL.com after her arrest. “I pray for them.”

Speaking to the outlet, Councilwoman Freeman vowed to “fight for” Williams.

“There are some rules for some and then there are rules for others,” she said.

“I can only go by my experience. When a certain person gets attacked, it is a problem. They went overboard in doing that to Ms. Williams.”",
