,Unnamed: 0.1,Unnamed: 0,Title,Link,Content(RAW),Local Site
74,,,Catholic priest fatally stabbed after suspect breaks into Nebraska church rectory,https://nypost.com/2023/12/10/news/fr-stephen-gutgsell-fatally-stabbed-in-st-john-the-baptist-catholic-church-rectory/,"A Catholic priest from a small Nebraska city was fatally knifed by a suspect who broke into the church’s rectory early Sunday morning, according to authorities and church officials.

Sheriff deputies found Father Stephen Gutgsell with stab wounds around 5 a.m. after he was allegedly attacked by Kierre Williams inside St. John the Baptist Catholic Church, the Washington County Sheriff’s Office said.

3 Father Steven Gutgsell was found fatally stabbed. Archdiocese of Omaha Chancery

Gutgsell was rushed to University of Nebraska Medical Center where he was pronounced dead.

Williams, 43, of Sioux City, Iowa, was still in the rectory when authorities arrived, and was arrested for homicide and use of a weapon to commit a felony, the sheriff’s office said.

Law enforcement were initially called to the scene for an attempted break-in at the church located in Fort Calhoun, a city of about 1,000 that is 20 miles north of Omaha.

The Archdiocese of Omaha said in a statement Gutgsell was assaulted during an “invasion at the rectory” at the church.

3 Kierre L. Williams, 43 from Sioux City IA has been arrested. Washington County Sheriff's Office

“Please join Archbishop George Lucas in prayer for the repose of Father Gutgsell, for his family and for the St. John the Baptist parish community in this tragic time,” the archdiocese said in a statement, according to Omaha World-Herald.

St. John the Baptist parishioner Mike Fitzgerald told the Omaha-World-Herald the usual 8:30 a.m. Mass was called off. He remembered Gutgsell, who was at the church for 11 years, as a “very holy man.”

“He did a lot of things for the community,” he said. “He always made sure that the (church) bulletin had everything we needed to know about things going on at the church.”

3 The attack happened early Sunday morning. AP

More than a decade ago, Gutgsell pleaded guilty to theft by deception in 2007 for embezzling $127,000 from an area church and was sentenced to probation and restitution.

He was reassigned to another church after church leaders said then he learned his lesson and sought forgiveness.

Washington Sheriff Mike Robinson told WOWT-TV his office did not believe Gutgsell’s death was related to his past criminal trouble.

Authorities said Sunday further information would come from the Washington County District Attorney’s Office.

With Post wires",
75,,,"Cop commandeers civilian’s bike, tackles drug dealer in wild street chase: video",https://nypost.com/2023/12/10/news/cop-commandeers-civilians-bike-tackles-drug-dealer-in-wild-street-chase-video/,"Wild footage out of the UK shows a police officer commandeering a civilian’s bike in order to track down and tackle a drug dealer who was in possession of a stash of drugs disguised as candy.

“This incident was an example of good old fashioned policing where our officers and members of the public worked together to take down a man whose actions were a blight on the community,” Inspector Beth Warren, of Northamptonshire Police, said of the dramatic footage, according to SWNS News.

The scene unfolded on Aug. 23 in Northampton, after police received a call from a member of the public that a man, later identified as Sean Prosser, 28, had carried out a drug deal.

Police constable Lewis Marks jumped into action and pursued Prosser from his police vehicle, the video shows.

Prosser was seen riding a bike and ducked into Beckets Park, forcing the cop to hop out of his car and pursue the suspect on foot.

Marks then spotted a civilian on his own mountain bike and asked to commandeer it.

“Can we borrow your bike? Can we borrow your bike? Thank you,” Marks is heard saying in the footage.

The wild video shows the cop hustling on the mountain bike through the park and city streets until he catches up with Prosser, and tackles the man.

5 Sean Prosser, 28, was arrested and charged on drug crimes in the UK. Northamptonshire Police / SWNS

“Ow! My head. I haven’t done anything,” Prosser is heard saying in the footage as the two tussle on the ground.

Marks handcuffed the man and radioed colleagues that he “rammed [Prosser] off his bike.”

“I’m going to get this bike back to its owner. I just grabbed it off a member of the public,” he added.

5 Police constable Lewis Marks hopping on a bike to track down a drug dealer. Northamptonshire Police / SWNS

The video shows the officer cycling back to the park, where he meets up with the owner of the bicycle and thanks him for lending him the mountain bike.

“Mate I caught him, I wouldn’t have caught him without your help,” he tells the man as they shake hands.

Prosser was taken into custody and found to be in the possession of a large sum of cash, and a phone containing text messages related to drug deals, according to SWNS.

5 Police constable Lewis Marks puts the suspect in handcuffs. Northamptonshire Police / SWNS

Police also found a Kinder egg candy toy that contained heroin and crack cocaine.

He was charged with two counts of possession with intent to supply Class A drugs, escaping from lawful custody, acquiring/using/possessing criminal property, being concerned in the supply of cocaine and being concerned in the supply of heroin.

He pleaded guilty earlier this month and was sentenced to more than three years behind bars, according to SWNS.

5 Police constable Lewis Marks shakes hands with a civilian who loaned him his bike to track down a drug dealer. Northamptonshire Police / SWNS

5 Police at the scene of the arrest. Northamptonshire Police / SWNS

“The quick-thinking of PC Marks ensured Prosser was arrested swiftly and I’d also like to take the opportunity to thank the member of the public who let us borrow his bike,” Inspector Warren of Northamptonshire Police added of the officer’s actions, according to SWNS.

“Tackling drug harm is a matter of priority for Northamptonshire Police and I hope this case demonstrates how quickly we act on community intelligence in order to make our town a nicer place to live.”",
76,,,Man declares he still loves girlfriend who shot him in testicle: ‘She said it was a pellet gun’,https://nypost.com/2023/12/10/news/man-declares-he-still-loves-girlfriend-who-shot-him-in-testicle-she-said-it-was-a-pellet-gun/,"An Ohio man expressed forgiveness for his ex-girlfriend who was arrested for shooting him in the testicle.

Charlie Glenn said he was asked by his ex-girlfriend, 36-year-old Tonya Nester, to take a walk when he realized that she had a pistol on her, according to a report from WXIX.

“She said it was a pellet gun, and I said, ‘Let me see it because I’m not going anywhere with you if you got a gun,’ and she pulled it out and shot me,” Glenn told the news station.

Police say Glenn was able to wrestle the pistol away from Nester despite being injured and bleeding, while family members called 911.

“She pulled the pistol out and shot me, and I proceeded to take the pistol from her at that point and got her down,” Glenn said. “My family members called 911 because I was shot and bleeding.”

Glenn was rushed back to his house by his friend, Paul Carpenter, after the shooting, according to the report, where Carpenter said he assessed his friend’s injuries.

“My thoughts was, ‘Was he OK, you know, is he dead? Is he alive?’ I didn’t know, but they said he was OK and, you know, it wasn’t life-threatening,” Carpenter said.

Meanwhile, a family member said they saw Nester run from the house and through an alley.

Ohio woman Tonya Nester was arrested for allegedly shooting her ex-boyfriend Charlie Glenn in the testicle. Butler County Jail

Officers were able to catch up with the ex-girlfriend about a half mile from the house where the shooting occurred, according to the report, resulting in Nester’s arrest.

“It’s unfortunate that somebody would [do that],” Carpenter said. “I don’t know if they had relationship problems or what, but to do something like that is horrible.”

Nester was booked into the Butler County Jail on a $100,000 bond and faces charges of felonious assault.

Glenn said he stills loves Nester after the shooting. FOX 19

Glenn, meanwhile, is back home, expressing that he has no hard feelings toward his ex-girlfriend.

“I still to this day love her,” Glenn said.",
77,,,Progressive Austin DA blasted for psychological toll on cops after dismissing 17 ‘political’ indictments,https://nypost.com/2023/12/10/news/da-blasted-for-psychological-toll-on-cops-after-dismissing-17-political-indictments/,"A progressive district attorney in Austin, Texas dropped indictments against 17 police officers involved in quelling Black Lives Matter riots in 2020 in a move Austin cops past and present tell Fox News Digital was a political smear from the beginning by a top prosecutor determined to demonize police regardless of the effect on the lives of law enforcement.

Travis County District Attorney José Garza announced Monday his office dismissed 17 indictments against police officers after a grand jury indicted 19 of them in February 2022 on charges of aggravated assault with a deadly weapon after non-lethal rounds were fired into the crowd.

“Our community is safer when our community trusts enforcement. When it believes law enforcement follows that law and protects the people who live here,” Garza said at the time. “There cannot be trust if there is no accountability when law enforcement breaks the law.”

The indictments were filed despite the officers being exonerated of wrongdoing by the Austin Police Department and critics of Garza, who is backed by liberal mega donor George Soros, pointed to his campaign promises to prosecute police officers and progressive ideology accusing him of launching a “war on cops.”

“This has nothing to do with justice, has nothing do with any wrongdoing,” Austin Police officer Justin Berry, one of the indicted officers who had his charges dropped last week, told Fox News Digital in 2022. “This is simply about politics and a political agenda that has taken place with these radical liberal district attorneys.”

4 Travis County District Attorney José Garza announced Monday his office dismissed 17 indictments against police officers. Travis County DA's Office

Dennis Farris, president of the Austin Police Retired Officers Association, told Fox News Digital it’s “stupid to think that those officers went out there with the idea that they were going to hurt people.”

“That wasn’t the intention. The intention was to protect the police station and protect themselves from the rocks, bottles, frozen water bottles, bottles containing bodily fluids that were thrown at them, some bottles contained bleach — hell they even had a guy that was trying to light a molotov cocktail.”

The city has paid out more than $18 million to resolve civil lawsuits related to protests and eight civil suits remain pending, FOX Austin reported.

Law enforcement members past and present that spoke with Fox News Digital said that Garza’s decision to prosecute these officers caused “irreparable damage” to their lives.

“What Garza did to those officers is a travesty,” a current Austin police officer who wished to remain anonymous told Fox News Digital. “Most will never understand the psychological, physical, financial, and other impacts going through such an unjust nightmare entails. They will never be the same. More broadly, it had a huge negative impact on police morale, played a role in the exodus of officers from APD, and consequently made our city much less safe.”

“The sooner Garza goes, the better. It’s time to get back to real public safety in Austin.”

4 The indictments involved quelling Black Lives Matter riots in 2020. AP/Ricardo B. Brazziell

Berry released a statement after the charges were dropped against him saying that Garza prosecuted him “not on facts” but “on unfiltered emotion to support his personal agenda.”

“His pursuit for political power led to mine and 20 other officers civil rights being violated, our freedom and constitutional rights infringed upon, and reputations tarnished.”

“Jose Garza has known for a long time now that none of us violated any law, yet carried on with his personal punishment,” Berry continued. “As it was told to me in the early days of this, ‘the process will be the punishment.’”

In total, over 20 Austin police officers were indicted by Garza’s office and four officers remain charged by Garza’s office.

Austin-area attorney Doug O’Connell, who represented 9 of the officers who had charges dropped, told Fox News Digital that prosecuting police officers is Garza’s “highest priority” and that the evidence never supported the charges.

4 The indictments were filed despite the officers being exonerated of wrongdoing by the Austin Police Department. AP/Ricardo B. Brazziell/Austin American-Statesma

“We recognized early on that the evidence didn’t support an indictment or a conviction on the substance,” O’Connell said.

“The dismissal of 17 out of 21 underscores and backs up what we’ve been seeing from the beginning, which was these were political indictments,” O’Connell’s colleague, attorney Ken Ervin, told Fox News Digital. “We don’t think they had really any interest in seeing them through.”

In total, over 20 Austin police officers were indicted by Garza’s office and four officers remain charged, including clients of O’Connell and Ervin.

Despite dropping the charges, Garza’s office asked the Justice Department to open an investigation into the officers actions and the “pattern-or-practice” of the Austin Police Department.

“No parent should fear that if their child chooses to voice their First Amendment right to assemble peacefully, they will walk away with serious bodily injury caused by the very person called upon to protect them,” Garza said.

“We expect the Department of Justice will take our request seriously, and we look forward to working with Mayor Watson, interim APD Chief Robin Henderson, and City Council to ensure full cooperation with the DOJ investigation. We will also continue to hold law enforcement who break the law accountable.”

4 Over 20 Austin police officers were indicted by Garza’s office and four officers remain charged. AP/Eric Gay

Ervin told Fox News Digital the letter to the DOJ was simply an attempt by Garza to “save face.”

“They needed some sort of reason why they’re getting rid of most of the cases and that’s it so they said, well, we think it’s a systemic problem, It’s in the Austin police department and so we’re going to address the Austin Police Department as a whole,” Ervin said. ” But that could have been done four years ago or three years ago, two years ago, one year ago. That’s why it’s a bogus reason.”

“I think that the political play was, dismiss 17 now and then down the road, come up with another reason why they’re dismissing more than that. They’re going to be very difficult to prove and get convictions on [them] because of what the officers were doing. You know, using less than lethal munitions on rioters, more than half the department was doing that for three days.”

Farris concurred and told Fox News Digital that Garza “has to be very much embarrassed.”

“Anytime they want to say hey we’re doing something, they turn it over to the feds,” Farris said.

“Even though it’s a good day and these 17 officers have been cleared, it doesn’t make them whole,” Farris said. “It’s been almost two years of them living under this black cloud of indictment. The thought that they were going to be convicted and possibly sent to jail for life for doing their job. It doesn’t make these officers whole. They will never be whole. They were basically used as political pawns by the DA.“

Regarding the investigation and charging decisions against the police officers, Garza’s office told Fox News Digital in a statement that “The process for these cases unfolded as it does in every criminal case in Travis County.”

“It was evident throughout the two-year investigation into the Austin Police Department that there is a pressing need for systemic reform to prevent this from happening again in our community. The most effective way to achieve systemic change within the Austin Police Department is through an investigation conducted by the Department of Justice,” the DA’s office said.",
78,,,Jewish students at UPenn say Magill’s resignation isn’t enough: ‘A lot still needs to change’,https://nypost.com/2023/12/10/news/jewish-students-at-upenn-say-magills-resignation-isnt-enough/,"Jewish students at the University of Pennsylvania said the resignation of President Liz Magill and Chairman Scott Bok was not enough to make them feel safe following a series of antisemitic incidents, arguing that further “change” at the school was necessary.

“There’s a realization that one step is over,” junior Akiva Berkowitz told USA Today outside of Steinhardt Hall, home to the school’s Hillel club. “But the process is not and I don’t want people to think this is the end.”

The student was reacting to Magill and Bok’s resignation on Saturday, adding: “Many things still need to happen. A lot still needs to change.”

Sophomore Jack Cohen said despite Magill and Bok’s resignation, “It’s not comfortable here” and demanded that more be done.

“At the end of the day, we want to see more change,” he said. “We want to feel more supported.

“‘Change’ is the key word — change for the better.”

Jewish students at the Ivy League institution have previously called out school officials for doing nothing while they experienced several antisemitic incidents.

5 University of Pennsylvania President Liz Magill resigned from her position on Saturday, following her disastrous testimony before Congress. Getty Images

In September, one month before Hamas launched its surprise attack on Israel, pro-Palestinian student groups hosted a weekend literature festival on the campus billed as an event to “explore the richness and diversity of Palestinian culture.”

But the event — which featured more than 100 speakers — also hosted some who have been accused of pushing antisemitic agendas, including one person who called for “death to Israel.”

Following the terrorist attack in Israel, pro-Palestinian demonstrations have taken over the campus, featuring chants for “intifada” or uprising, which has also been sprayed as graffiti across the campus alongside “Avenge Gaza.”

A property next to a Jewish fraternity house was also vandalized with the words “Jews R Nazis” at the end of October.

“The protests have not been fun,” Berkowitz said as he left Penn Hillel.

5 Jewish students at the Ivy League institution have previously called out school officials for doing nothing while they experienced several antisemitic incidents. Police Free Penn

The Maryland native said he wears a yarmulke on campus and has never felt personally threatened, but was taken aback by some of the language he heard during the pro-Palestine rallies.

Megan Singleton, a graduate student at the school, also claimed that after a swastika was found at the Hillel “nothing was really done.”

She said students felt their concerns and suggestions were being ignored by administrators, whose responses were “weak.”

“No one wants to go to an institution not feeling safe to practice their beliefs,” she told USA Today, adding that she was glad to see Magill resign.

5 Several Jewish students at the university said more needs to be done to make them feel safe. Robert Miller

The university president had come under pressure from donors and even from members of the school’s administration to resign after testifying that calls for genocide against Jews would only violate the university’s code of conduct depending on the “context.”

Immediately following her Congressional appearance, a federal lawsuit was filed accusing the campus of being a hotbed of antisemitism well ahead of Hamas’ Oct. 7 assault.

The suit — brought by undergraduates Eyal Yakoby and Jordan Davis — claimed Penn broke federal civil rights law when it decided to selectively enforce its rules to “avoid protecting Jewish students from hatred and harassment,” according to Bloomberg Law.

The school has also ignored students’ pleas for protection and hired “rabidly antisemitic professors,” Bloomberg said.

5 A federal lawsuit claims the school has ignored students’ pleas for protection and hired “rabidly antisemitic professors.” Robert Miller

“Emboldened by years of Penn’s tolerance and enabling of antisemitism, and deliberate indifference to Jewish students’ complaints, Penn students and faculty openly support and extol Hamas’s atrocities,” the complaint read.

The lawyer representing the two students in their suit said Sunday that Magill’s resignation is only the first action in making the school a safer place for students.

“This resignation is the first of many necessary steps toward rebuilding a Penn free of antisemitic abuse and harassment,” Marc Kasowitz told USA Today.

“The lawsuit we have brought on behalf of courageous Penn students will ensure that that goal is achieved.”

5 Pro-Palestine protests have taken over the campus since Hamas attacked Israel on Oct. 7. Robert Miller

Meanwhile, at a rally in support of Israel and the Jewish people at the historic Rodeph Shalom synagogue in Philadelphia, Pennsylvania Gov. Josh Shapiro spoke about Magill’s resignation.

He said that since Hamas’ Oct. 7 attack, he has seen Pennsylvanians “take actions big and small” to support Israel and its Jewish community, including the one at the university “where students raised their voices, where students made sure they were heard by their university and they made sure their leadership was held accountable.

“The students did that,” the Jewish governor said.

Magill will continue as interim president and will remain on the law school faculty, university officials have said.

Jewish leader Julie Platt is taking over as chairman of the board of trustees until a permanent replacement can be found.",
79,,,"Top ex-Hamas minister blames Gaza ‘madmen’ for war, says Palestinians do not support them",https://nypost.com/2023/12/10/news/ex-hamas-minister-blames-gaza-madmen-for-war-says-palestinians-do-not-support-them/,"A former top Hamas official says Gaza “madmen’’ including infamous leader Yahya Sinwar caused the war and that everyday Palestinians do not support them, according to a newly released interrogation video.

Yousef al-Mansi, an ex-communications minister for the Palestinian terror organization, surrendered to Israel — and proceeded to slam Sinwar as the boss of a group of crazies who threw the Jewish state and Gaza into horrific conflict again by orchestrating the Oct. 7 terrorist attack that killed more than 1,200 people, the Times of Israel reported.

“A madman threw a big stone,” al-Mansi said, summing it up for Israel’s Shin Bet interrogators in a video published Sunday.

“This is a group of madmen that Sinwar leads. They destroyed the Gaza Strip. Set it back 200 years,” he said.

Al-Mansi described Sinwar as a man who suffers “delusions of grandeur” and claimed that no civilians in Gaza support Hamas or its leadership after more than two months of war have devastated the Palestinian enclave.

4 Yousef al-Mansi, a former Hamas communications minister, blamed leader Yahya Sinwar for the Israel-Hamas war. X/@JoeTruzman

4 Sinwar, who remains in hiding, poses with an armed child in May 2021. NurPhoto via Getty Images

Gaza’s Hamas-tied Health Ministry estimates that more than 17,000 Palestinians have been killed in the war, mostly women and children, with the United Nations and independent research groups estimating that a majority of northern Gaza’s infrastructure has been damaged or destroyed, too.

“People in the Gaza Strip say that Sinwar and his group destroyed us,” al-Mansi said. “I have not seen anyone in the Gaza Strip who supports Sinwar, nobody likes Sinwar. There are people who, day and night, pray that God will free us from him.”

As with other members of Hamas whose interrogations were filmed and released to the public, al-Mansi added that the group knew the Oct. 7 attack stood against the values of Islam, which forbids the killing of women, children and seniors.

Stay on top of news out of the Israel-Hamas war and the global surge in antisemitism with The Post’s Israel War Update, delivered right to your inbox every Monday, Wednesday and Friday.

4 Smoke from airstrikes and artillery fire hangs above Khan Younis on Sunday as the war continues to devastate Gaza. REUTERS

4 Palestinians are forced to free further south as the war grows to consume all of Gaza. AFP via Getty Images

“What they did is unacceptable according to logic, religion or intellect,” al-Mansi said.

The condemnation by the former Hamas official came as Israeli Prime Minister Benjamin Netanyahu touted the latest wave of Hamas surrenders in Gaza, calling on more members of the terror group to give up and no longer fight for Sinwar.

“They are laying down their weapons and turning themselves in to our heroic soldiers,” Netanyahu said of the surrenders in recent days.

“I say to the Hamas terrorists: It’s over. Don’t die for Sinwar. Surrender now,” he added.

Last week, the IDF encircled Sinwar’s home but believe he escaped and is hiding somewhere in Hamas’ underground tunnel system.",
80,,,House education committee chair threatens to strip funding from colleges over antisemitism,https://nypost.com/2023/12/10/news/education-committee-chair-threatens-funding-for-colleges-over-antisemitism/,"Congress may cut federal funds flowing to colleges and universities that fail to combat antisemitism on campus, the chair of the House Committee on Education and the Workforce warned Sunday.

“We cannot tolerate taxpayer dollars going to institutions that allow for antisemitism and for calling for genocide of the Jews,” Rep. Virginia Foxx (R-NC), who chairs the panel that launched an investigation into the higher education institutions last week, told Fox News.

The congresswoman stressed that lawmakers aren’t prejudging the situation, telling the outlet the panel “will take the investigation where it leads us.”

Foxx announced a probe into antisemitism on college campuses broadly Thursday, in the wake of the committee’s tense hearing featuring testimony from the presidents of Harvard University, the Massachusetts Institute of Technology and the University of Pennsylvania.

The three presidents were evasive when asked about condemning student chants including calls “intifada,” which House GOP Chairwoman Elise Stefanik (R-NY) noted is akin to pushing for “the genocide of Jews.”

Facing blowback over her response, UPenn President Liz Magill resigned Saturday.

Rep. Virginia Foxx condemned the widespread moral rot on college campuses. AP

“This is not just confined to these campuses. We want to look at Columbia, Cornell, and many, many other institutions,” Foxx stressed.

“It should be so easy. This country was founded on religious freedom,” she added. “It should not be difficult to condemn antisemitism and the calling for genocide of the Jews or any other people.”

Title VI of the 1964 Civil Rights Act bars discrimination on the basis of race, color or national origin in programs or activities receiving government money.

Instances of reported antisemitic activity on campuses skyrocketed following that bloody Oct. 7 surprise attack on Israel from Hamas.

Fallout from the congressional testimony resulted in UPenn President Liz Magill’s (right) resignation, while calls continue for the departure of Harvard President Claudine Gay. AP

Students, often espousing pro-Palestinian sentiments, have been caught trafficking in Hamas’ rhetoric against the Jews, including repeating phrases like “intifada” and “from the river to the sea.”

Prior to the congressional hearing last Tuesday, Republicans spotlighted the accounts of four Jewish students who emotionally recounted their harrowing experiences on campus.

“People are paying attention because we do have a moral rot,” Foxx said, adding that her panel has been looking to tackle post-secondary education reform broadly for a “long time.”

“I don’t call them elite institutions, I call them the most expensive institutions in the country,” she said. “They are not teaching morality they are not teaching higher order thinking.”

Still, “we don’t want to prejudge what we’re going to find in those investigations,” she added.",
81,,,Ryanair flight in Stockholm evacuated after cabin fills with smoke — forcing 200 to flee in chaotic scene,https://nypost.com/2023/12/10/news/ryanair-flight-evacuated-in-stockholm-after-cabin-fills-with-smoke/,"Nearly 200 passengers were forced to evacuate from a Buzz Boeing 737 MAX 8 aircraft at Stockholm-Arlanda Airport early Sunday after the cabin filled up with smoke when the pilots fired up the engines while preparing for takeoff.

Buzz is a Poland-based partner of Irish discount air carrier Ryanair, which operated the evacuated flight that was preparing to depart for Krakow when the emergency began.

A video montage of the incident posted on X shows the chaotic scene unfolding as passengers hastily exit the aircraft via inflatable emergency slides deployed at the plane’s doors.

A number of emergency vehicles surrounded the plane on the snowy tarmac as first responders and airport employees helped passengers evacuate, but no injuries were reported in the incident.

Passengers escaped the smoky cabin via inflatable emergency sides at Stockholm-Arlanda Airport Sunday. aviationbrk/X

In another segment of the video, the cabin appears smoky as its 189 panicked passengers grab for their belongings and queue up to flee the aircraft.

As the cabin slowly filled with smoke, passengers reportedly had to loudly urge members of the flight crew to open the cabin doors and allow them to exit.

According to AirLive, one passenger described the incident as “highly traumatic.”

In a statement, a Ryanair spokesperson said Buzz engineers were inspecting the aircraft and that a replacement plane had been routed to Arlanda to get passengers to their original destination.

“A Buzz aircraft this morning (10 Dec) in Arlanda reported fumes in the cabin. As a precaution, passengers were evacuated and returned to the terminal,” the statement read in part.

“We apologise sincerely to affected passengers for this delay which we are doing everything to minimise,” the spokesperson said.

“Refreshment vouchers have been issued to passengers in Arlanda.”

According to reports, passengers had to raise their voices at cabin crew before they opened cabin doors to let them out. aviationbrk/X

Ryanair has courted controversy in the past and has been an occasional fixture in news headlines for unusual incidents onboard its planes.

In July, passengers on a Ryanair flight to Italy were left stranded on the tarmac with no air conditioning in over 100-degree heat when their flight was delayed more than 10 hours, leading some to pass out.

Then in September Ryanair CEO Michael O’Leary was pelted with pies by environmental protesters in Brussels.",
82,,,Video captures popular YouTuber’s stricken girlfriend after ex-beau shoots her — and kills himself,https://nypost.com/2023/12/10/news/video-captures-popular-youtuber-hunter-avallones-girlfriend-moments-after-ex-shoots-her/,"Harrowing video captures the moment right after a popular YouTuber’s girlfriend was shot in the leg by her abusive ex-beau in West Virginia on Friday — and the sound of the gunman then fatally shooting himself.

YouTuber Hunter Avallone, known for debating with conservatives online, was at his Martinsburg apartment with gal pal Holle Peno, a Twitch streamer, when her ex of 11 years showed up and shot through the door, striking Peno in the leg, the streamer wrote on Instagram.

Avallone, who boasts more than half a million subscribers, began filming moments after Peno was shot, noting in the footage that his landlord had warned him about a “shady” man on the property with a gun under his jacket.

5 A video from YouTuber Hunter Avallone captured the moments after his girlfriend Holle Peno was shot by her ex-boyfriend.

5 Avallone and Peno were in his Martinsburg, West Virginia apartment when the man shot through the door. @hollepeno/Twitter

Peno’s former boyfriend, referred to as Conrad in the video, died by suicide after shooting through Avallone’s apartment door, according to the post. The pair had broken up several weeks before, according to Peno’s social media accounts.

“I recorded the final moments in which we’re hiding on the back porch,” Avallone wrote next to footage showing Peno looking distraught and bleeding.

“You can hear him shoot at police before ultimately taking his own life…in my own f—king apartment hallway,” Avallone wrote.

5 Peno was shot in the leg. @hollepeno/Twitter

Avallone appears to be on the phone with police at one point in the video, telling them the suspect is pounding hard on the door and that they can hear shouting.

Voices can then be heard in the video screaming, “Show me your f–king hands! Show me your hands!” before multiple gunshots ring out and the video abruptly ends.

“Still trying to process this. Holle and I are physically ok but mentally, this is gonna do some serious damage,” Avallone wrote. “Holle has been amazing and she’s been incredibly brave and strong throughout this ordeal.”

Peno, who has nearly 17,000 followers, posted an emotional video to X on Sunday saying, “It feels like my soul was ripped in half.

“Every time I close my eyes, I see him lying there,” Peno says through sobs. “I hate how that was the last time I saw him because he wasn’t all bad. He was good sometimes.”

In an Instagram post Sunday, Peno said she was starting to “come out of shock.

“I feel so torn up inside. I loved him for 11 years despite the abuse, and he couldn’t love me enough to let me leave,” she wrote.

A GoFundMe set up by a fellow Twitch streamer to cover Peno’s hospital bills noted that her ex tried to shoot at police before taking his own life. More than $4,000 had been raised by Sunday afternoon.

5 Peno said after the shooting that it felt like her “soul was ripped in half.” hollepen/Instagram

“The money will get used towards paying the hospital bills, and paying her own personal expenses from being unable to work, including the costs of therapy, travel, food, existing debt and everything she could need in the near future,” the fundraiser read.

“Now that he passed, she’s still gonna have to pay the accumulated debt that they both shared. This fund is an umbrella meant to cover as much as it can until she can get her life back on track again,” it said.

The Martinsburg Police Department had no comment when contacted by The Post on Sunday.

5 The Twitch streamer’s ex-boyfriend tried to shoot at police before taking his own life. @hollepeno/Twitter

But in a statement to the Daily Mail, the department confirmed the incident, writing, “On Friday, December 8, an unidentified male arrived at the location armed with a shotgun. The individual discharged the firearm through the exterior door of the building, striking a female victim.

“Responding immediately to the scene, Martinsburg Police officers engaged with the armed suspect as he attempted to breach an interior apartment door while continuing to fire his weapon,” the statement read.

“A brief exchange of gunfire ensued, resulting in the suspect taking his own life.”

Avallone did not immediately return The Post’s request for comment Sunday.",
83,,,Cindy Adams,https://nypost.com/author/cindy-adams/,Thanksgiving for Timothy Cardinal Dolan meant 10 relatives in from a place called Missouri. New Yorkers have heard of it. Only nobody knows where it is.,
84,,,Biden invites Zelensky to White House in show of solidarity as clash with Republicans on aid continues,https://nypost.com/2023/12/10/news/biden-invites-zelensky-to-white-house-amid-clash-with-republicans/,"President Biden has invited Ukrainian President Volodymyr Zelensky to visit the White House to show solidarity with the wartorn country, it was announced Sunday.

Zelensky is invited to the White House for a meeting Tuesday to “underscore the United States’ unshakeable commitment to supporting the people of Ukraine as they defend themselves against Russia’s brutal invasion,” White House press secretary Karine Jean-Pierre said in a statement.

“As Russia ramps up its missile and drone strikes against Ukraine, the leaders will discuss Ukraine’s urgent needs and the vital importance of the United States’ continued support at this critical moment,” Jean-Pierre added.

Zelensky last visited Washington, DC, in September following a trip to the UN General Assembly Summit of World Leaders in New York.

At the time, Biden was pressing Congress for $24 billion in additional assistance to the war-torn nation.

The president has lobbied Congress to marshal more aid to Ukraine. APAImages/Shutterstock

Congress has yet to greenlight more aid. Now that ask is hovering around $61 billion, according to a sprawling $106 billion supplemental the White House unveiled in October featuring support for Ukraine, Israel, Taiwan, and the border.

Talks over further aid to Ukraine have been crippled by stark divisions between Republicans and Democrats over how to proceed on the border provisions.

Republicans have been adamant that more aid to Ukraine be paired with bolstered border security.

Sens. James Lankford (R-Okla.) and Chris Murphy (D-Ct.) are leading the discussions on the Senate side.

This is the Senate’s final scheduled week of legislating this year, elevating the stakes to hash out a deal.

Volodymyr Zelensky met with Senate Minority Leader Mitch McConnell and Majority Leader Chuck Schumer back in September. Getty Images

Biden’s White House is expected to step up involvement in the deliberations.

Since the war broke out in Ukraine, Congress has approved $113 billion in both humanitarian and military support, though not all of that has been spent.

“We are out of money, and nearly out of time,” White House budget chief Shalanda Young pressed congressional leaders last Monday in a letter.

“This isn’t a next year problem. The time to help a democratic Ukraine fight against Russian aggression is right now.”

Zelensky had been expected to brief lawmakers last week, but that got abruptly scrapped due to a last-minute interruption in his schedule according to Senate Majority Leader Chuck Schumer (D-NY).

Russian President Vladimir Putin announced plans this week to vie for reelection in March 2024.",
