,Title,Link,Content(RAW)
48,"At COP28, Countries Launch Declaration of Intent on Clean Hydrogen",https://www.energy.gov/articles/cop28-countries-launch-declaration-intent-clean-hydrogen,"Declaration of Intent facilitates work toward mutual recognition of clean hydrogen certification schemes 




DUBAI, UNITED ARAB EMIRATES – During the 28th Conference of the Parties to the U.N. Framework Convention on Climate Change, more than 30 countries launched the COP28 Declaration of Intent on the Mutual Recognition of Certification Schemes for Renewable and Low-Carbon Hydrogen and Hydrogen Derivatives.  Recognizing the key role of clean hydrogen in global decarbonization and meeting global energy needs, endorsers of the declaration seek to work toward mutual recognition of hydrogen certification schemes to help facilitate a global market.   The United States, which uses the term “clean hydrogen” rather than “low-carbon hydrogen” nationally, understands “low-carbon” in this document and others as inclusive of hydrogen produced with renewable energy, nuclear energy, or carbon capture and storage, and therefore not inclusive of hydrogen produced with unabated fossil energy, including natural gas. The United States along with many international partners emphasizes the importance of robust scientific assessments of lifecycle climate impacts of hydrogen, which a supplemental briefing document underlines. It will be important for future certification schemes and standards to reflect the best available science on the lifecycle climate impacts of hydrogen and its derivatives, including indirect impacts on GHG concentrations due to leaks. The United States looks forward to ongoing engagement with international partners to work toward the important goal of enabling mutual recognition of certification schemes.  The full text of the declaration is included below. 




###




COP28 Declaration Of Intent On Mutual Recognition Of Certification Schemes For Renewable And Low-carbon Hydrogen And Hydrogen Derivatives  




We, the Participants,  Emphasizing the need for enhanced multilateral cooperation to address climate change, accelerate the global energy transition and safeguard international energy security, while boosting sustainable economic growth and green industrialization;  Acknowledging that renewable and low-carbon hydrogen and hydrogen derivatives will play an essential role in meeting global energy needs and decarbonizing our industries as part of a people-centred energy transition to net zero that leaves no-one behind;  Intending to unlock decarbonization opportunities and cost-efficiency gains with global trade in renewable and low-carbon hydrogen and hydrogen derivatives;  Further highlighting their complementary strengths and interests with respect to renewable and low-carbon hydrogen and hydrogen derivatives’ production, imports and exports, and international hydrogen market development;  Considering the role of certification in enabling transparency as well as in building consumer trust;  Considering that the G7 Presidency of Japan and the G7 Climate, Energy and Environment Ministers’ Communiqué of 16 April 2023 affirmed the importance of developing international standards and certification for renewable and low-carbon hydrogen and hydrogen derivatives, and emphasized the need for pursuing mutual recognition based on a mechanism for evidencing carbon intensity, observing the principles of tradability, transparency, trustworthiness and sustainability;   Considering that the G20 Presidency of India put forward the G20 New Delhi Leaders’ Declaration of 9-10 September 2023 which emphasized the need for “mutually recognized and inter-operable certification schemes” for renewable and low-carbon hydrogen and hydrogen derivatives “to build a sustainable and equitable global hydrogen ecosystem that benefits all nations” and G20 high-level voluntary principles on hydrogen”;  Noting the launch at the 28th UN Climate Change Conference (COP28) of the Draft Technical Specification for the methodology for determining the greenhouse gas (GHG) emissions associated with the production and transport of hydrogen (ISO/DTS 19870) by the International Organisation for Standardisation’s Technical Committee on hydrogen technologies Sub-Committee 1 (ISO/TC197 SC1), and its relevance for the understanding and comparison of diverse methodologies adopted at the national level;  Acknowledging that the COP28 Presidential action agenda identifies certification of renewable and low-carbon hydrogen and hydrogen derivatives as a key priority for multilateral cooperation to unlock cross-border trade;   Noting the Hydrogen Breakthrough Agenda and the H1 priority focus area on hydrogen standards and certification coordinated by the International Partnership for Hydrogen and Fuel Cells in the Economy (IPHE) and the Hydrogen Technology Collaboration Programme (Hydrogen TCP), and that mutual recognition of certification schemes was highlighted as a key action item in Hydrogen Certification 101 paper published under this initiative;   Recognizing that countries around the world, including some of the Participants, are implementing their national or regional certification schemes for renewable and/or low-carbon hydrogen and hydrogen derivatives to support their respective hydrogen strategies and roadmaps, as well as the relevant enabling frameworks;   Considering that convergence towards a minimum set of fundamental design principles for certification schemes can address the risks of potential market fragmentation delaying the development of a global market for renewable and low-carbon hydrogen and hydrogen derivatives;   Considering the role of certification in increasing investor confidence in hydrogen as a new asset class;   Affirming the importance of a mutual recognition of certification schemes based on key principles that recognizes diverse policy choices with regards to strategies, roadmaps, policies and legislation for renewable and low-carbon hydrogen and hydrogen derivatives adopted by the Participants;  In recognition of the considerations listed above, declare their intention as follows:  In order to pave the way for development of a global market renewable and low-carbon hydrogen and hydrogen derivatives, the Participants seek to work towards mutual recognition of their respective certification schemes;  The Participants seek accelerated development of technical solutions to enable mutual recognition of their certification schemes, including through cooperation of the Participants with and under the framework of the International Partnership for Hydrogen and Fuel Cells in the Economy (IPHE) and the Hydrogen Technology Cooperation Programme (Hydrogen TCP);  The Participants seek to, where possible, nominate government experts to IPHE and Hydrogen TCP to facilitate the development of relevant solutions for mutual recognition of their certification schemes for renewable and low-carbon hydrogen and hydrogen derivatives;  The Participants may consider further steps to support the process of mutual recognition of certification schemes, including by taking into account the adoption of or consistency with globally recognised standards, such as the ISO methodology for determining the GHG emissions associated with the production and transport of hydrogen;  The Participants intend to monitor progress on cooperation towards mutual recognition of certification schemes on an annual basis.  Participants   Antigua and Barbuda, Armenia, Australia, Belgium, Brunei, Brazil, Canada, Chile, Egypt, Hungary, India, Italy, Japan, Republic of Korea, Malaysia, Mauritania, Moldova, Morocco, Namibia, Netherlands, Nigeria, Norway, Oman, Papua New Guinea, Paraguay, Portugal, Saudi Arabia, Sierra Leone, Singapore, South Africa, United Arab Emirates, United Kingdom, Ukraine, United States of America1, Yemen 




1 Based on language in its national legislation, the United States uses the term “clean hydrogen” rather than “low-carbon hydrogen,” and understands “low-carbon"" in this document and others as inclusive of hydrogen produced with renewable energy, nuclear energy, or carbon capture and sequestration, but not inclusive of hydrogen produced with unabated fossil energy including natural gas."
49,Still need your flu shot? My HealtheVet can help,https://news.va.gov/126682/still-need-your-flu-shot-my-healthevet-can-help/,"Dec. 6-12 is National Influenza Vaccination Week, an annual observance that reminds everyone that there’s still time to get a flu shot. Flu season runs from October to May, and it typically peaks between December and February.

Each year in the U.S., millions of people get the flu, which can lead to hospitalization and even death. Flu vaccines are the best protection against the flu.

My HealtheVet, VA’s online patient portal, can help you set up a flu shot appointment and access your vaccine record.

How to get your flu shot

Your local VA medical clinic offers free flu shots to Veterans enrolled in VA care. Some retailers and pharmacies also offer flu shots at no cost to eligible Veterans. This includes Veterans enrolled in VA care who went to a VA facility or in-network community provider in the past 24 months.

You may be able to get other important vaccines in the same visit, such as a COVID-19 or a respiratory syncytial virus (RSV) shot.

Review the steps for getting your flu shot at no cost by reading this VA News article.

Set up an appointment online

There are a few ways to use My HealtheVet to schedule a vaccination appointment.

If you are a Veteran enrolled in VA care with a My HealtheVet Premium account, and if your facility uses online scheduling, you can request an appointment online. To use VA Online Scheduling:

Sign in to your My HealtheVet Premium account.

Select “Schedule a VA Appointment” on the homepage dashboard. Or select the gray box underneath the dashboard that says “Schedule or Cancel a VA Appointment.”

Select the “Schedule or Cancel a VA Appointment” button.

You can also send a secure message to your VA care team to help you set up an appointment. Just go to the Secure Messaging tab in My HealtheVet after you sign in.

If you’d prefer to call, use the VA Facility Locator to find the phone number of the VA facility where you receive care.

Once you have scheduled your appointment, you can view the appointment date and time on My HealtheVet. You can also cancel the appointment through the patient portal.

Review your vaccination history on My HealtheVet

You can also view and download your vaccination history with a My HealtheVet Premium account.

Sign in and select the Health Records button on the homepage. From there, you can select either VA Blue Button Report or VA Health Summary.

For VA Blue Button: Select a date range to include in your report. For the type of information, select VA Immunizations. After you submit your request, you’ll receive links to a PDF and a plain text file version of your report to download.

For VA Health Summary: Select Immunizations from the table of contents. You can’t edit the date range or type of vaccine information you want to include in the report. After you submit your request, you’ll receive links to a PDF and an XML file version of your report to download. Each file contains a list of your immunizations.

Remember, it can take up to 36 hours for new health records to appear. If it’s been more than three days since your last appointment, or if you need your information sooner, contact your VA care team.

If you got vaccinated outside of VA

If you received your shots from a non-VA facility, send a secure message to your VA provider to update your VA health record.

To learn more, visit My HealtheVet."
50,Caregiving through the holidays,https://news.va.gov/126465/caregiving-through-the-holidays/,"The holidays are upon us and VA’s Caregiver Support Program (CSP) offers resources to help caregivers manage and enjoy the magical season.

The “Caregiving Through the Holidays Guide” provides caregivers 24/7 access to budgeting, emotional wellness and self-care tips.

“The Caregiver Support Program is committed to supporting the whole caregiver and helping them every step of the way,” said CSP Executive Director Dr. Colleen M. Richardson. “Our holiday guide and events can help caregivers create positive memories while nurturing their self-care needs.”

Caring for your budget

A 2023 holiday survey by NerdWallet found that most shoppers will use credit cards to complete their shopping. The “Caregiving Through the Holiday Guide” delivers budgeting tips to help caregivers enjoy the holidays without the additional debt.

Caring for your emotions

The American Association of Retired Persons found that seven in 10 caregivers say caring for their loved ones during the holiday is emotionally stressful. The “Caregiving Through the Holiday Guide” offers strategies to help caregivers communicate and navigate their feelings this season.

Caring for yourself

From stress-reduction techniques to tips for maintaining a positive outlook, caregivers can find practical strategies for managing stress and practicing self-care in the “Caregiving Through the Holiday Guide.”

VA Caregiver Support Line (CSL) monthly telephone education group calls

The VA CSL offers free monthly one-hour telephone education calls for caregivers. The topic for December is “Finding Comfort in the Healing Gifts of the Season,” which offers different ways caregivers can connect with others for support and healing. The benefits of managing the holidays can last through the year.

To register for the call, dial 1-855-260-3274. Caregivers unable to attend the calls can access presentations on the CSL’s webpage.

Calls will be held:

Dec. 13, 2023, at 7 p.m. ET

Dec. 20, 2023, at 3 p.m. ET

About CSP

The Caregiver Support Program promotes the health and well-being of Veterans’ caregivers through education, resources, support and services. More information can be found on CSP’s website."
51,"Even during the holiday rush, VA will rush your prescriptions to you",https://news.va.gov/126816/during-holiday-rush-va-will-rush-prescriptions/,"If you get your VA prescriptions through the mail, you can rest assured this holiday season: VA is working hard to make sure you continue to get your medications on time, even if there’s an increase in mail volume.

Our Consolidated Mail Order Pharmacy mail team continually monitors the time it takes the U.S. Postal Service to deliver packages to Veterans. We don’t anticipate any delays this year—but if slowdowns do occur, we have backup plans in place.

No delays anticipated

First, if a delivery delay is expected, your VA medical center will fill your prescription earlier.

Then, we’ll work with the Postal Service and your local medical center to make sure your prescription is delivered on time.

If that’s not enough to guarantee on-time delivery, we’ll use FedEx Ground or an overnight delivery service—whatever it takes.

Prescriptions given priority

If you’re concerned that your prescriptions won’t be given priority over other packages by the Postal Service, rest assured that the Postal Service federal account manager has confirmed that this is not the case.

In VA, your prescriptions (and your health) come first—and this holiday season, we’re doing everything we can to make sure you get them when you need them."
52,Still need your flu shot? My HealtheVet can help,https://news.va.gov/126682/still-need-your-flu-shot-my-healthevet-can-help/,"Dec. 6-12 is National Influenza Vaccination Week, an annual observance that reminds everyone that there’s still time to get a flu shot. Flu season runs from October to May, and it typically peaks between December and February.

Each year in the U.S., millions of people get the flu, which can lead to hospitalization and even death. Flu vaccines are the best protection against the flu.

My HealtheVet, VA’s online patient portal, can help you set up a flu shot appointment and access your vaccine record.

How to get your flu shot

Your local VA medical clinic offers free flu shots to Veterans enrolled in VA care. Some retailers and pharmacies also offer flu shots at no cost to eligible Veterans. This includes Veterans enrolled in VA care who went to a VA facility or in-network community provider in the past 24 months.

You may be able to get other important vaccines in the same visit, such as a COVID-19 or a respiratory syncytial virus (RSV) shot.

Review the steps for getting your flu shot at no cost by reading this VA News article.

Set up an appointment online

There are a few ways to use My HealtheVet to schedule a vaccination appointment.

If you are a Veteran enrolled in VA care with a My HealtheVet Premium account, and if your facility uses online scheduling, you can request an appointment online. To use VA Online Scheduling:

Sign in to your My HealtheVet Premium account.

Select “Schedule a VA Appointment” on the homepage dashboard. Or select the gray box underneath the dashboard that says “Schedule or Cancel a VA Appointment.”

Select the “Schedule or Cancel a VA Appointment” button.

You can also send a secure message to your VA care team to help you set up an appointment. Just go to the Secure Messaging tab in My HealtheVet after you sign in.

If you’d prefer to call, use the VA Facility Locator to find the phone number of the VA facility where you receive care.

Once you have scheduled your appointment, you can view the appointment date and time on My HealtheVet. You can also cancel the appointment through the patient portal.

Review your vaccination history on My HealtheVet

You can also view and download your vaccination history with a My HealtheVet Premium account.

Sign in and select the Health Records button on the homepage. From there, you can select either VA Blue Button Report or VA Health Summary.

For VA Blue Button: Select a date range to include in your report. For the type of information, select VA Immunizations. After you submit your request, you’ll receive links to a PDF and a plain text file version of your report to download.

For VA Health Summary: Select Immunizations from the table of contents. You can’t edit the date range or type of vaccine information you want to include in the report. After you submit your request, you’ll receive links to a PDF and an XML file version of your report to download. Each file contains a list of your immunizations.

Remember, it can take up to 36 hours for new health records to appear. If it’s been more than three days since your last appointment, or if you need your information sooner, contact your VA care team.

If you got vaccinated outside of VA

If you received your shots from a non-VA facility, send a secure message to your VA provider to update your VA health record.

To learn more, visit My HealtheVet."
53,Caregiving through the holidays,https://news.va.gov/126465/caregiving-through-the-holidays/,"The holidays are upon us and VA’s Caregiver Support Program (CSP) offers resources to help caregivers manage and enjoy the magical season.

The “Caregiving Through the Holidays Guide” provides caregivers 24/7 access to budgeting, emotional wellness and self-care tips.

“The Caregiver Support Program is committed to supporting the whole caregiver and helping them every step of the way,” said CSP Executive Director Dr. Colleen M. Richardson. “Our holiday guide and events can help caregivers create positive memories while nurturing their self-care needs.”

Caring for your budget

A 2023 holiday survey by NerdWallet found that most shoppers will use credit cards to complete their shopping. The “Caregiving Through the Holiday Guide” delivers budgeting tips to help caregivers enjoy the holidays without the additional debt.

Caring for your emotions

The American Association of Retired Persons found that seven in 10 caregivers say caring for their loved ones during the holiday is emotionally stressful. The “Caregiving Through the Holiday Guide” offers strategies to help caregivers communicate and navigate their feelings this season.

Caring for yourself

From stress-reduction techniques to tips for maintaining a positive outlook, caregivers can find practical strategies for managing stress and practicing self-care in the “Caregiving Through the Holiday Guide.”

VA Caregiver Support Line (CSL) monthly telephone education group calls

The VA CSL offers free monthly one-hour telephone education calls for caregivers. The topic for December is “Finding Comfort in the Healing Gifts of the Season,” which offers different ways caregivers can connect with others for support and healing. The benefits of managing the holidays can last through the year.

To register for the call, dial 1-855-260-3274. Caregivers unable to attend the calls can access presentations on the CSL’s webpage.

Calls will be held:

Dec. 13, 2023, at 7 p.m. ET

Dec. 20, 2023, at 3 p.m. ET

About CSP

The Caregiver Support Program promotes the health and well-being of Veterans’ caregivers through education, resources, support and services. More information can be found on CSP’s website."
54,"Even during the holiday rush, VA will rush your prescriptions to you",https://news.va.gov/126816/during-holiday-rush-va-will-rush-prescriptions/,"If you get your VA prescriptions through the mail, you can rest assured this holiday season: VA is working hard to make sure you continue to get your medications on time, even if there’s an increase in mail volume.

Our Consolidated Mail Order Pharmacy mail team continually monitors the time it takes the U.S. Postal Service to deliver packages to Veterans. We don’t anticipate any delays this year—but if slowdowns do occur, we have backup plans in place.

No delays anticipated

First, if a delivery delay is expected, your VA medical center will fill your prescription earlier.

Then, we’ll work with the Postal Service and your local medical center to make sure your prescription is delivered on time.

If that’s not enough to guarantee on-time delivery, we’ll use FedEx Ground or an overnight delivery service—whatever it takes.

Prescriptions given priority

If you’re concerned that your prescriptions won’t be given priority over other packages by the Postal Service, rest assured that the Postal Service federal account manager has confirmed that this is not the case.

In VA, your prescriptions (and your health) come first—and this holiday season, we’re doing everything we can to make sure you get them when you need them."
55,DHS Releases Physical Security Performance Goals for Faith-Based Communities,https://www.dhs.gov/news/2023/12/06/dhs-releases-physical-security-performance-goals-faith-based-communities,"Developed by CISA, Performance Goals are Tailored for Faith-Based Organizations to Enhance Security

WASHINGTON – Building on longstanding efforts and redoubling work to support faith-based communities in response to the ongoing conflict in the Middle East, today, the Department of Homeland Security (DHS), through Cybersecurity and Infrastructure Security Agency (CISA), released new resources to help houses of worship and other faith-based organizations enhance their security. These Physical Security Performance Goals – modeled after the successful Cybersecurity Performance Goals – are a collection of cost-effective actions specifically tailored for faith-based organizations that can be implemented to reduce risk without sacrificing accessibility. This is the latest resource the Biden-Harris Administration is offering to faith-based organizations in response to the current heightened threat environment.

“In this continued heightened threat environment, the Department of Homeland Security is committed to protecting every American’s right to live, express, and worship their faith freely and in safety,” said Secretary of Homeland Security Alejandro N. Mayorkas. “The physical security performance goals we are releasing today provide churches, synagogues, mosques, and other faith-based institutions with cost-effective, accessible, and readily implementable strategies to enhance their security and reduce the risk to their communities. I strongly urge all faith-based institutions to take advantage of this new resource and incorporate the security practices it outlines.”

“CISA remains fully committed to its longstanding partnership with faith-based leaders to advance the protection of houses of worship while preserving their open and welcoming environments,” said CISA Director Jen Easterly. “The agency has a long track record of supporting faith-based communities in improving physical and cyber security practices. These performance goals are the latest example.”

Because Houses of Worship are the center for regular faith-based services and gatherings across the country, they are vulnerable as potential targets for malicious actors. The Physical Security Performance Goals for Faith-Based Organizations establish a baseline set of security practices to help houses of worship plan for, protect against, and respond to threats. Understanding that all facilities are different, the goals allow organizations to create tailored, actionable plans that will address their specific needs and serve their community.

“While the threat environment continues to be challenging across all faiths, houses of worship and other faith-based organizations and people are often targets. Preparedness is key to mitigating risk,” said Mayya Saab, Executive Director of the Faith-Based Information Sharing and Analysis Organization and DHS Faith-Based Security Advisory Council Member. “The Physical Security Performance Goals for Faith-Based Communities resource provides a visual guide to a goal setting activity that can help houses of worship and faith-based organizations prioritize security goals based on understanding their unique risk. The guide will be especially helpful to less resourced houses of worship.”

“The Secure Community Network is proud to partner with the Department of Homeland Security to ensure the highest quality guidance for faith-based communities amidst a time of increased threat of hate and violence,” said Michael Masters, Secure Community Network National Director & CEO and DHS Faith-Based Security Advisory Council Member. “The opportunity to offer our organizational expertise throughout this process reflects the commitment of the Department and its leadership to ensure the safety and security of faith-based communities across the country. DHS guidance continues to set a high standard and example that our community is proud to follow, and we look forward to the work of our continued partnership.”

“This Physical Security Performance Goals for Faith-Based Communities is a clear, concise, and convenient tool that is outstanding for any religious organization seeking to establish performance goals and protocols for response,” said Ako Cromwell, Director of Global Security, African Methodist Episcopal Church. “While it is particularly useful for those of us in the faith-based community, the fundamentals delineated in this product are applicable across the spectrum for security professionals. As always, we are most grateful to President Biden, Secretary Mayorkas, and all our Department of Homeland Security partners for their tireless efforts to keep us informed and secure.”

“Threats to houses of worship in the United States are increasingly complex and widespread, ranging from domestic hate ideologies to challenges intensified by transnational repression and geopolitical events,” said Sim J. Singh Attariwala, Senior Policy and Advocacy Manager of the Sikh Coalition. “We maintain that the federal government plays a pivotal role in safeguarding our communities. This responsibility includes providing comprehensive and accessible resources, such as this document, to address both home-grown and international threats effectively.”

As the Israel-Hamas conflict has escalated, DHS has met with hundreds of community leaders in addition to coordinating with state and local enforcement and has disseminated Departmental resources to ensure faith-based communities can access available resources in one place. The Department continues to engage with communities through our Faith-Based Security Advisory Council and through the Protecting Places of Worship initiative, an effort co-led by DHS, the Department of Justice and the White House Office of Faith-Based and Neighborhood Partnerships. Through CISA’s regional security advisors, the Department also provides resources such as conducting assistance visits, vulnerability assessments, providing training, security and threat awareness and help to develop drills and exercises. Additionally, through the Department’s CP3 regional prevention coordinators, the Department shares information with community leaders on how to prevent acts of violence at the earliest possible stage.

In recent years, CISA has significantly increased its regional presence to meet the needs of stakeholders, including in faith-based communities, and regularly conducts extensive outreach to raise awareness of the available tools and resources that CISA makes available. You can read more about CISA's support to faith-based communities on CISA.gov."
56,Secretary Mayorkas Delivers Remarks at U.S. Department of Justice Press Conference,https://www.dhs.gov/news/2023/12/06/secretary-mayorkas-delivers-remarks-us-department-justice-press-conference,"Secretary Mayorkas delivered the following remarks at a press conference announcing war crimes indictments at the U.S. Department of Justice in Washington, D.C.

Thank you very much, Attorney General Garland.

In 2008, the Department of Homeland Security and its Homeland Security Investigations, or HSI, created the Human Rights Violators and War Crimes Center – the only U.S. government entity focused entirely on investigating these global atrocities. For 15 years, this select group of special agents, attorneys, intelligence analysts, criminal research specialists, and historians from across the federal government have worked together and with their international counterparts to hold those who engage in the perpetration of war crimes, genocide, torture, and other human rights violations accountable.

Today, an investigation more than a year in the making by this Center and its federal partners bears fruit. For the first time in our nation’s history, federal agents gathered sufficient evidence to bring charges of war crimes perpetrated against an American citizen – in violation of Title 18 of the United States Code, Section 2441. The allegations… detail gruesome events.

The agents who made this case possible were tireless in their investigation, giving extraordinary attention to every detail, and making considerable sacrifices throughout.

In August 2022, these HSI agents traveled with their DOJ and FBI partners to speak with an American citizen who had recently been evacuated from Ukraine, where he had been living with his wife.

The U.S. citizen told our HSI agents how, a few months earlier, he had been violently abducted from his home in the village of Mylove by members of the Russian armed forces. He told HSI investigators… that these Russians had stripped him naked, threw him face down to the ground, tied his hands behind his back, pointed a gun at his head, and severely beat him, including with the stocks of their guns.

The Russian soldiers then took him to a nearby Russian military compound and held him there illegally for 10 days. He reported that, while in forced captivity, he was subjected to two interrogation sessions, during which he was tortured by the four defendants named today. He reported that the Russian defendants had again stripped him naked, photographed him, and severely beat him about the chest and stomach.

One defendant staged a mock execution of him. After asking for the victim’s last words, one of the defendants named today forced the victim to the ground, put a gun to the back of his head, and pulled the trigger – purposely missing the victim’s head by mere inches.

Throughout this past year, our HSI agents, with the assistance of HSI’s Human Rights Violators and War Crimes Center and alongside our FBI partners, have worked to corroborate the victim’s allegations. They traveled internationally to interview the victim’s family. They identified and interviewed individuals who were present within the general vicinity of Mylove around the time the victim was held in captivity, who confirmed the Russian forces’ occupation in the area.

Based on the information they obtained, the HSI agents and their FBI partners were able to identify the four defendants whose indictments are announced today.

I am extraordinarily proud of these federal law enforcement agents. Thanks to their exceptional work, the United States will hold the Russian perpetrators of this unthinkable mistreatment, these unacceptable human rights violations, accountable.

The work of these agents, and the indictments unsealed today, speak to two fundamental truths.

First: there is no higher responsibility of government than to safeguard its people and their basic human rights. As today’s announcement makes clear, when an American citizen’s human rights are violated, their government will spare no effort, and spare no resources, to bring the perpetrators to justice.

Second: the evidence gathered by our agents speaks to the brutality, criminality, and depravity of Russia’s invasion. The Ukrainian people have had, and must continue to have, America’s full support against Russia’s unjust, unprovoked, and unlawful war of aggression. We cannot allow such horrific crimes to be ignored; to do so would only increase the risk they will be repeated.

It is now my honor to introduce Chris Wray, the Director of the FBI.

###"
57,Beware of Disaster Fraud,https://www.fema.gov/press-release/20231206/beware-disaster-fraud,"CHICAGO – After disasters, fraudulent activity typically increases, and con artists may try to get money from you or ask for your personal information to try and steal your identity. If your home or personal property was damaged in the September 17 – 18 storms and flooding, be careful when giving out your personal information.

Remember, FEMA, the U.S. Small Business Administration (SBA), and other federal and state disaster workers will never ask for money and never require payment in any form.

Fraudulent Applications

If a FEMA inspector comes to your home and you did not submit a FEMA application, your information may have been used without your knowledge to create a FEMA application. If this happens, inform the inspector that you did not apply for FEMA assistance, so they can submit a request to stop further processing of the application.

If you did not apply for assistance but receive a letter from FEMA, call the FEMA Helpline at 800-621-3362. If you use video relay service, captioned telephone service or others, give FEMA your number for that service. The Helpline will submit a request to stop any further processing of that application.

Other Disaster-Related Scams

FEMA crews, housing inspectors and other officials will be working in areas affected by the September 17 - 18 storms and flooding. Always ask to see I.D. FEMA personnel always have an official identification badge.

Be careful of unexpected phone calls or visits to your home from people claiming they work for FEMA. If unsure whether a visit or call is legitimate, contact the FEMA Helpline at 800-621-3362 to verify.

Take Action



If you believe you are the victim of a scam, report it immediately to your local police or sheriff’s department.

If you have knowledge of fraud or scams involving FEMA’s disaster relief operations, report it to FEMA:

Email: StopFEMAFraud@fema.dhs.gov

Phone: 866-223-0814

Mail: 400 C Street SW, Suite &SW-1009, Mail Stop 3005, Washington, DC 20472-3005.

To report and get help recovering from identity theft, visit IdentityTheft.gov.

For even more information about the disaster recovery operation in Illinois, visit http://www.fema.gov/disaster/4749.

###

Disaster recovery assistance is available without regard to race, color, religion, nationality, sex, age, disability, English proficiency, or economic status. Reasonable accommodations, including translation and American Sign Language interpreters via Video Relay Service will be available to ensure effective communication with applicants with limited English proficiency, disabilities, and access and functional needs. If you or someone you know has been discriminated against, call FEMA toll-free at 800-621-3362. If you use video relay service, captioned telephone service or others, give FEMA your number for that service."
58,"Don’t Wait, Look to Purchase Flood Insurance Just in Case",https://www.fema.gov/press-release/20231206/dont-wait-look-purchase-flood-insurance-just-case,"Many Florida residents believe they don't need to buy flood insurance. They don't live in a high-risk flood zone. But flooding can happen anywhere, often to the surprise of residents who thought they were covered for disaster. When flooding happens, the damage is typically not covered by most standard homeowners' insurance policies. One inch of floodwater can cause up to $25,000 of damage in a home.

Flooding in Florida is common. After Hurricane Idalia, more than 5,000 flood claims were filed through the National Flood Insurance Program (NFIP) with a total payout over $300 million to date, closing over 85% of the NFIP claims in the first 90 days after the event. In all, the Hazard Mitigation Community Education & Outreach has counseled over 11,000 survivors on the NFIP and other mitigation measures. The flood insurance program has more than 1.7 million policyholders across the state with total coverage exceeding $448 billion.

Residential and business property owners as well as renters can protect themselves from financial losses by having a flood insurance policy through the NFIP to insure buildings and/or their contents. Flood insurance coverage is available regardless of federal disaster declarations. There is a 30-day waiting period before new policies go into effect, so don't wait to obtain a policy.

In Florida, 468 communities participate in the NFIP; 10 communities do not. Residents can purchase a flood insurance policy if their community participates in the NFIP, no matter their flood risk. Coverage is available for residential and commercial buildings and the contents therein:

Up to $250,000 in building coverage and up to $100,000 in contents coverage for single-to-four family residential structures.

Up to $500,000 in building coverage and up to $500,000 in contents coverage for five-or-more family residential structures.

Up to $500,000 in building coverage and up to $500,000 in contents coverage for businesses.

As part of its disaster assistance, FEMA has provided Group Flood Insurance Policies (GFIP) to homeowners and renters after Hurricane Idalia. The group policies are 36-month NFIP insurance certificates for disaster survivors who live in a high-risk flood zone, sustain flood damage, do not have flood insurance, and receive FEMA disaster assistance. When a GFIP certificate expires, the survivor is responsible for obtaining and maintaining flood insurance. Failure to maintain flood insurance will affect their eligibility for future disaster assistance.

To purchase a policy, contact your insurance company or agent. In addition to the NFIP, flood insurance is also available from some private insurance providers. For an agent referral, call 800-427-4661 or visit https://www.fema.gov/flood-insurance.

FEMA Mapping and Insurance eXchange (FMIX)

Specialists at the FEMA Mapping and Insurance eXchange (FMIX) Customer Care Center can help you with questions about flood mapping and insurance. The FMIX provides the full range of information you need to make informed decisions about both insurance and risk to protect the life you’ve built. The FMIX also connects customers with technical experts specializing in subjects like modeling, GIS mapping, insurance underwriting and claims, and the Hazus loss-estimation software.

FMIX | Floodmaps | FEMA.gov

Contact Us: 1-877-336-2627

Email: FEMA-FMIX@fema.dhs.gov

For the latest information on Florida’s recovery from Hurricane Idalia, visit floridadisaster.org/updates/ and fema.gov/disaster/4734. Follow FEMA on X, formerly known as Twitter, at twitter.com/femaregion4 and at facebook.com/fema.

Learn more at fema.gov"
